1,0.258375,0.8165322580645161,0.0,0.0,0.22864450127877237,0.2549173878835563,0.0,0.0,0.2720632988435788,1620,1,1,362,1529,0,0,475,1698,0,0,359,1508,0,0,447
2,0.249,0.030745967741935484,0.08932135728542914,0.02868254739912494,0.8659846547314578,0.18429003021148035,0.3489278752436647,0.23694779116465864,0.2451136528159838,61,131,59,1733,106,179,68,1651,69,99,59,1830,95,104,63,1693
3,0.386875,0.3780241935483871,0.30389221556886226,0.36315021876519205,0.5058823529411764,0.4330254041570439,0.4046511627906977,0.4007510729613734,0.34115212142117973,750,302,364,568,287,609,410,698,345,321,747,644,350,273,343,989
4,0.3315,0.1617943548387097,0.1936127744510978,0.13660670879922218,0.8501278772378517,0.5742397137745975,0.42311886586695746,0.46293245469522243,0.28088558391076557,321,200,118,1345,94,388,128,1394,82,178,281,1516,62,151,80,1662
5,0.401375,0.3442540322580645,0.36676646706586824,0.4035002430724356,0.4925831202046036,0.4627371273712737,0.4051819184123484,0.39789069990412274,0.3669969512195122,683,364,419,518,261,735,445,563,266,381,830,580,266,334,392,963
